candidate,dataset,family,route,primary,questions,ndcg_at_10,recall_at_10,mrr_at_10,full_qrel_coverage_at_10,p95_ms,double_build_seconds,knowledge_bytes,agent_execution_seconds,native_trial_seconds
neural-record,architecture,turso,lexical-sql,True,40,0.5840043018567261,0.8625,0.5272023809523809,0.725,348.734229000911,11.328811225999743,76846321,23.563372,69.215913
neural-record,enterprise,classical,fusion,True,40,0.43423767296046306,0.4246031746031746,0.5625,0.325,45.92294900066918,62.88683089400001,8014930,69.126053,109.519272
neural-record,data-science,adaptive,adaptive,True,40,0.9178174181007902,0.9916666666666666,0.9322916666666666,0.975,2649.521856999854,245.0034423140005,266252926,354.776776,396.83109
neural-record,astro,legacy,lexical,True,40,0.6051893734409577,0.7541666666666667,0.6446527777777777,0.575,2.8277689998503774,16.836051185000542,8773595,17.848694,60.429166
neural-record,data-science,entity-graph,fusion,True,40,0.8579062471314278,0.975,0.86875,0.925,7766.539889998967,468.61629949300004,676957164,1616.711362,1658.993658
neural-record,astro,embeddings,hybrid,True,40,0.7434446547499104,0.9104166666666667,0.73625,0.75,244.33678799869085,64.38287009399937,13779764,88.872618,131.252057
neural-record,data-science,legacy,lexical,True,40,0.8321588233274824,0.95,0.8175000000000001,0.9,0.4325049994804431,8.14746323700092,52554726,10.429049,52.307882
neural-record,astro,adaptive,adaptive,True,40,0.8333545047679802,0.8875,0.9145833333333334,0.725,2741.0243679987616,49.15527302299961,34362290,114.748397,156.918027
neural-record,enterprise,graphify,search,True,40,0.13626228624863054,0.17371031746031745,0.20423611111111112,0.1,138.01140200121154,140.9089142999983,14940327,145.009592,185.092089
neural-record,astro,entity-graph,fusion,True,40,0.6947023065501792,0.8229166666666666,0.7670833333333333,0.65,1199.3760260011186,90.96866306099946,114816438,256.509871,296.875719
neural-record,enterprise,adaptive,adaptive,True,40,0.5033603261131847,0.5899801587301587,0.5747222222222221,0.475,1427.7581709993683,65.08101885399992,8016106,100.650627,142.428414
neural-record,data-science,graphify,search,True,40,0.5440998456059355,0.5395833333333333,0.625,0.475,328.7414139995235,37.90763480900023,74673183,53.436763,96.02925
neural-record,astro,turso,lexical-sql,True,40,0.47813551023378115,0.6666666666666667,0.4916964285714286,0.475,144.79608200053917,20.41794824000135,32612315,24.694919,66.285635
neural-record,enterprise,ensemble,quality,True,40,0.5560667237718679,0.5899801587301587,0.6035714285714285,0.475,1784.6971420003683,310.59910039399983,22719373,432.224838,474.748661
neural-record,data-science,ensemble,quality,True,40,0.9286505509911679,0.9916666666666666,0.9410714285714287,0.975,13592.505638000148,1399.0124789630008,917220248,2336.752438,2380.114805
neural-record,astro,classical,fusion,True,40,0.8333545047679802,0.8875,0.9145833333333334,0.725,89.67047199985245,51.38789665200056,34361114,66.877784,137.202836
neural-record,architecture,adaptive,adaptive,True,40,0.8560699230171966,0.9520833333333334,0.905,0.875,2094.722988000285,151.28346645199963,152558593,234.814592,292.541889
quarter-expansion,astro,graphify,search,True,40,0.5779156769160976,0.7729166666666667,0.5792261904761904,0.6,151.1958049995883,39.17230209399895,17785739,45.396834,90.950982
quarter-expansion,enterprise,legacy,lexical,True,40,0.5749695375722894,0.6192460317460318,0.5986111111111111,0.525,4.708880000180216,39.67527189900102,4933955,40.652368,83.168189
quarter-expansion,architecture,graphify,search,True,40,0.5775650846510725,0.5958333333333333,0.6875,0.425,102.75205799916876,16.838379577000524,32608496,21.95726,69.339697
quarter-expansion,data-science,turso,lexical-sql,True,40,0.4016212910774567,0.74375,0.3178769841269841,0.65,484.3577989995538,24.310606205001022,158821350,42.435938,87.503053
quarter-expansion,enterprise,turso,lexical-sql,True,40,0.40319114502840775,0.49871031746031746,0.40854166666666664,0.4,40.653572001247085,41.1415590609995,23927107,43.100855,87.766668
quarter-expansion,architecture,classical,fusion,True,40,0.9172305397819717,0.9729166666666667,0.95,0.925,959.8505680005474,151.6092392390001,172206008,305.084792,350.536636
quarter-expansion,enterprise,entity-graph,fusion,True,40,0.4673466879301481,0.5803571428571429,0.47333333333333333,0.5,80.93073099917092,68.07395143599933,13856388,77.751643,125.071529
quarter-expansion,architecture,ensemble,quality,True,40,0.8495246082105335,0.9520833333333334,0.8794047619047619,0.875,11204.952886999308,693.5590608040002,458363805,1153.730821,1197.095929
quarter-expansion,data-science,embeddings,hybrid,True,40,0.60043749109768,0.8895833333333334,0.5200297619047619,0.8,1167.3525999995036,27.02303389699955,79076656,103.443664,149.260485
quarter-expansion,data-science,classical,fusion,True,40,0.8053872497363544,0.7854166666666667,0.9125,0.7,974.4878609999432,288.62784847700095,266251753,467.001476,511.448744
quarter-expansion,enterprise,embeddings,hybrid,True,40,0.516406878690786,0.5991071428571428,0.541875,0.5,47.6462079986959,68.20171618299901,7169691,72.902178,123.418083
quarter-expansion,architecture,legacy,lexical,True,40,0.8154736310803241,0.95,0.80625,0.9,0.19102800069958903,5.263087252998957,25449713,6.763346,48.277843
quarter-expansion,architecture,entity-graph,fusion,True,40,0.8350413379424438,0.975,0.8133333333333332,0.925,5589.319685999726,224.78283313199972,318372177,743.022761,791.584006
quarter-expansion,astro,ensemble,quality,True,40,0.8128033717563061,0.8875,0.8875,0.725,5624.865982999836,282.9135784730006,145084337,633.517006,681.355673
quarter-expansion,architecture,embeddings,hybrid,True,40,0.7237714735653961,0.9208333333333334,0.7154464285714286,0.8,685.2128750015254,18.22700621199874,38303852,65.306053,118.070884
quarter-expansion,architecture,turso,lexical-sql,True,40,0.5840043018567261,0.8625,0.5272023809523809,0.725,416.32649900020624,14.985673510998822,76846321,28.268632,74.25603
quarter-expansion,enterprise,classical,fusion,True,40,0.4434644291211766,0.4246031746031746,0.575,0.325,41.794447999564,61.25194185500004,8014933,67.223556,110.903527
quarter-expansion,data-science,adaptive,adaptive,True,40,0.9141270327970533,0.9833333333333334,0.9322916666666666,0.95,6150.569452998752,297.389852065,266252929,431.726759,475.160202
quarter-expansion,astro,legacy,lexical,True,40,0.6051893734409577,0.7541666666666667,0.6446527777777777,0.575,2.760975999990478,21.406003740001324,8773595,22.581746,68.931843
quarter-expansion,data-science,entity-graph,fusion,True,40,0.8579062471314278,0.975,0.86875,0.925,7060.490713000036,557.877441339002,676957164,1680.274486,1739.569999
quarter-expansion,astro,embeddings,hybrid,True,40,0.7851983317054789,0.8583333333333334,0.8554166666666667,0.7,109.10674899787409,27.279641163000633,13011524,36.468598,83.869396
quarter-expansion,data-science,legacy,lexical,True,40,0.8321588233274824,0.95,0.8175000000000001,0.9,0.3726959985215217,10.703111701001035,52554726,13.084074,67.742179
quarter-expansion,astro,adaptive,adaptive,True,40,0.8326584600131275,0.8875,0.9208333333333334,0.725,2647.6770769986615,51.033690647000185,34362293,116.833461,162.686085
quarter-expansion,enterprise,graphify,search,True,40,0.13626228624863054,0.17371031746031745,0.20423611111111112,0.1,142.96992500021588,160.85445223600254,14940327,165.361669,210.333819
quarter-expansion,astro,entity-graph,fusion,True,40,0.6947023065501792,0.8229166666666666,0.7670833333333333,0.65,1171.0862170002656,97.16377033499884,114816438,264.49291,308.034115
quarter-expansion,enterprise,adaptive,adaptive,True,40,0.5056922738907149,0.5649801587301587,0.585515873015873,0.45,1328.0168710007274,61.25402910400226,8016109,94.77108,135.273107
quarter-expansion,data-science,graphify,search,True,40,0.5440998456059355,0.5395833333333333,0.625,0.475,365.32005799745093,38.6237323259993,74673183,54.473163,96.998985
quarter-expansion,astro,turso,lexical-sql,True,40,0.47813551023378115,0.6666666666666667,0.4916964285714286,0.475,142.8513139981078,20.391970025000774,32612315,24.709958,69.511326
quarter-expansion,enterprise,ensemble,quality,True,40,0.5401874564475949,0.5649801587301587,0.5944444444444444,0.45,1490.6879859991022,262.7751403880029,19997419,372.248254,419.908748
quarter-expansion,data-science,ensemble,quality,True,40,0.9242781847515715,0.9833333333333334,0.9410714285714287,0.95,10205.019279001135,1433.304368115998,917220105,2265.22868,2307.549893
quarter-expansion,astro,classical,fusion,True,40,0.8326584600131275,0.8875,0.9208333333333334,0.725,82.32972100086045,50.59273445300278,34361117,67.363956,111.750385
quarter-expansion,architecture,adaptive,adaptive,True,40,0.8518232889631128,0.9520833333333334,0.891904761904762,0.875,1684.8847469991597,148.66984451200187,152558596,212.141316,257.398255
bm25-low-b,astro,graphify,search,True,40,0.5779156769160976,0.7729166666666667,0.5792261904761904,0.6,139.87230799830286,35.27490778900028,17785739,40.568275,83.118811
bm25-low-b,enterprise,legacy,lexical,True,40,0.5749695375722894,0.6192460317460318,0.5986111111111111,0.525,3.2289650007442106,35.183502943997155,4933955,36.046585,75.853051
bm25-low-b,architecture,graphify,search,True,40,0.5775650846510725,0.5958333333333333,0.6875,0.425,96.0545079979056,15.563547839999956,32608496,20.386716,63.541544
bm25-low-b,data-science,turso,lexical-sql,True,40,0.4016212910774567,0.74375,0.3178769841269841,0.65,460.87396800066927,20.43107944499934,158821350,37.539778,80.876614
bm25-low-b,enterprise,turso,lexical-sql,True,40,0.40319114502840775,0.49871031746031746,0.40854166666666664,0.4,40.62381199764786,39.44298590499966,23927107,41.405409,82.752426
bm25-low-b,architecture,classical,fusion,True,40,0.8982687155213783,0.9645833333333333,0.9291666666666666,0.9,676.4246099992306,134.66635060399858,172206005,256.268926,298.211179
bm25-low-b,enterprise,entity-graph,fusion,True,40,0.47275963568195856,0.5831349206349207,0.47506944444444443,0.5,48.0675050021091,60.698194730997784,13856388,67.804784,107.876717
bm25-low-b,architecture,ensemble,quality,True,40,0.8519681577190859,0.9604166666666666,0.8800000000000001,0.9,5732.614002998162,584.6651695800028,458363799,1015.200491,1059.375237
bm25-low-b,data-science,embeddings,hybrid,True,40,0.60043749109768,0.8895833333333334,0.5200297619047619,0.8,808.8331580001977,20.933874258000287,79076656,84.065574,125.417212
bm25-low-b,data-science,classical,fusion,True,40,0.8053872497363544,0.7854166666666667,0.9125,0.7,997.3382749994926,241.31077206999908,266251750,404.214027,446.411039
bm25-low-b,enterprise,embeddings,hybrid,True,40,0.516406878690786,0.5991071428571428,0.541875,0.5,48.407790000055684,64.36799687200255,7169691,69.031416,110.843866
bm25-low-b,architecture,legacy,lexical,True,40,0.8154736310803241,0.95,0.80625,0.9,0.39299700074479915,5.370358152002154,25449713,6.890945,49.452661
bm25-low-b,architecture,entity-graph,fusion,True,40,0.8342284796895436,0.975,0.8125,0.925,3553.1784090017027,226.15939968300154,318372177,748.118983,790.434411
bm25-low-b,astro,ensemble,quality,True,40,0.795670081657849,0.8708333333333333,0.8802083333333334,0.725,4726.363069003128,283.54304685600073,145084331,607.870777,651.623969
bm25-low-b,architecture,embeddings,hybrid,True,40,0.7237714735653961,0.9208333333333334,0.7154464285714286,0.8,498.3321409999917,12.80115974400178,38303852,48.016763,91.77775
bm25-low-b,architecture,turso,lexical-sql,True,40,0.5840043018567261,0.8625,0.5272023809523809,0.725,354.12132300189114,11.845975771000667,76846321,24.389805,71.049967
bm25-low-b,enterprise,classical,fusion,True,40,0.442499636298842,0.4398809523809524,0.5625,0.35,47.7691779997258,84.2495869609993,8014930,90.997213,134.588386
bm25-low-b,data-science,adaptive,adaptive,True,40,0.9196591552903186,0.9916666666666666,0.9319444444444445,0.975,3440.588661997026,331.02505477700106,266252926,471.229411,530.553767
bm25-low-b,astro,legacy,lexical,True,40,0.6051893734409577,0.7541666666666667,0.6446527777777777,0.575,3.2658409982104786,19.804020281000703,8773595,20.936007,65.254605
bm25-low-b,data-science,entity-graph,fusion,True,40,0.8074350170222658,0.975,0.7835714285714286,0.925,8622.566651996749,656.9667870430021,676957164,2029.85221,2073.8597
bm25-low-b,astro,embeddings,hybrid,True,40,0.7851983317054789,0.8583333333333334,0.8554166666666667,0.7,154.16089599966654,34.94963093399929,13011524,47.134821,92.423572
bm25-low-b,data-science,legacy,lexical,True,40,0.8321588233274824,0.95,0.8175000000000001,0.9,0.6062530010240152,11.66769461000149,52554726,14.884254,88.431358
bm25-low-b,astro,adaptive,adaptive,True,40,0.777380336447773,0.8708333333333333,0.8390277777777777,0.725,5357.102230002056,59.27871824400063,34362290,169.451741,216.770019
bm25-low-b,enterprise,graphify,search,True,40,0.13626228624863054,0.17371031746031745,0.20423611111111112,0.1,155.25064599933103,167.58021834100145,14940327,172.479684,219.191146
bm25-low-b,astro,entity-graph,fusion,True,40,0.6666633672811659,0.8229166666666666,0.7165277777777778,0.65,1211.6654779965756,141.7129695830008,114816438,333.105871,380.414866
bm25-low-b,enterprise,adaptive,adaptive,True,40,0.5068734091416912,0.5906746031746032,0.5750694444444444,0.475,1650.220788000297,74.26029900899812,8016106,113.975872,159.454346
bm25-low-b,data-science,graphify,search,True,40,0.5440998456059355,0.5395833333333333,0.625,0.475,342.61821700056316,44.786544315000356,74673183,60.774945,104.198858
bm25-low-b,astro,turso,lexical-sql,True,40,0.47813551023378115,0.6666666666666667,0.4916964285714286,0.475,160.8065180007543,25.171321756999532,32612315,30.122005,76.058023
bm25-low-b,enterprise,ensemble,quality,True,40,0.5388422743524227,0.5906746031746032,0.5785714285714285,0.475,1587.1124400000554,278.4189551449999,19997413,392.072793,437.466618
bm25-low-b,data-science,ensemble,quality,True,40,0.937917173751601,0.9916666666666666,0.940625,0.975,12193.155111002852,1395.8051176120025,917220099,2342.366665,2385.378292
bm25-low-b,astro,classical,fusion,True,40,0.777380336447773,0.8708333333333333,0.8390277777777777,0.725,79.80695600053878,50.26417102599953,34361114,65.149323,108.455211
bm25-low-b,architecture,adaptive,adaptive,True,40,0.8579850860692957,0.9604166666666666,0.905,0.9,1912.7067090012133,154.69114714900206,152558593,226.7111,268.81289
stronger-titles,astro,graphify,search,True,40,0.5779156769160976,0.7729166666666667,0.5792261904761904,0.6,142.9071610000392,38.401137044998904,17785739,43.823606,86.947727
stronger-titles,enterprise,legacy,lexical,True,40,0.5749695375722894,0.6192460317460318,0.5986111111111111,0.525,3.423903002840234,38.36204994000218,4933955,39.184005,79.300261
stronger-titles,architecture,graphify,search,True,40,0.5775650846510725,0.5958333333333333,0.6875,0.425,98.84799000064959,16.61470680599814,32608496,21.59689,66.474005
stronger-titles,data-science,turso,lexical-sql,True,40,0.4016212910774567,0.74375,0.3178769841269841,0.65,450.2409870001429,21.38947185500001,158821350,38.963922,84.573271
stronger-titles,enterprise,turso,lexical-sql,True,40,0.40319114502840775,0.49871031746031746,0.40854166666666664,0.4,47.515500998997595,43.08987992599941,23927107,45.242458,91.185869
stronger-titles,architecture,classical,fusion,True,40,0.9185135776430311,0.9583333333333334,0.975,0.9,808.0148290027864,195.93834900100046,172206005,338.445966,383.559631
stronger-titles,enterprise,entity-graph,fusion,True,40,0.4673466879301481,0.5803571428571429,0.47333333333333333,0.5,97.22898999825702,96.61102783599927,13856388,108.871727,155.02721
stronger-titles,architecture,ensemble,quality,True,40,0.855469463906916,0.9583333333333334,0.8800000000000001,0.9,5214.034313998127,651.6845120670005,458363799,1064.220456,1107.434737
stronger-titles,data-science,embeddings,hybrid,True,40,0.60043749109768,0.8895833333333334,0.5200297619047619,0.8,831.2768010000582,27.38648723699953,79076656,101.737878,145.123171
stronger-titles,data-science,classical,fusion,True,40,0.8053872497363544,0.7854166666666667,0.9125,0.7,890.7500979985343,270.7994934670023,266251750,431.27179,472.848788
stronger-titles,enterprise,embeddings,hybrid,True,40,0.516406878690786,0.5991071428571428,0.541875,0.5,47.009118999994826,62.46415932799937,7169691,66.993961,108.851754
stronger-titles,architecture,legacy,lexical,True,40,0.8154736310803241,0.95,0.80625,0.9,0.198732999706408,5.279779075000988,25449713,6.764671,49.365444
stronger-titles,architecture,entity-graph,fusion,True,40,0.8350413379424438,0.975,0.8133333333333332,0.925,4710.959075000574,202.9264271730026,318372177,675.084491,730.76806
stronger-titles,astro,ensemble,quality,True,40,0.8152445126895074,0.86875,0.9125,0.725,4130.722745001549,244.0198242080005,145084331,570.109731,617.962782
stronger-titles,architecture,embeddings,hybrid,True,40,0.7237714735653961,0.9208333333333334,0.7154464285714286,0.8,390.2720829973987,12.295529584996984,38303852,44.232013,97.740141
stronger-titles,architecture,turso,lexical-sql,True,40,0.5840043018567261,0.8625,0.5272023809523809,0.725,334.8808109985839,13.141567774000578,76846321,24.951218,71.2035
stronger-titles,enterprise,classical,fusion,True,40,0.43423767296046306,0.4246031746031746,0.5625,0.325,42.646126999898115,61.67594833700059,8014930,67.634056,109.581246
stronger-titles,data-science,adaptive,adaptive,True,40,0.9191690778762306,0.9916666666666666,0.9322916666666666,0.975,2792.216081998049,243.01896920000218,266252926,358.394018,403.232219
stronger-titles,astro,legacy,lexical,True,40,0.6051893734409577,0.7541666666666667,0.6446527777777777,0.575,2.3296270010177977,16.12780042200029,8773595,17.201071,58.70562
stronger-titles,data-science,entity-graph,fusion,True,40,0.8579062471314278,0.975,0.86875,0.925,8634.081881002203,486.6903794059981,676957164,1667.198481,1711.346786
stronger-titles,astro,embeddings,hybrid,True,40,0.7851983317054789,0.8583333333333334,0.8554166666666667,0.7,106.26553899783175,30.10773233600048,13011524,39.045087,82.924814
stronger-titles,data-science,legacy,lexical,True,40,0.8321588233274824,0.95,0.8175000000000001,0.9,0.5415099985839333,8.385462894999364,52554726,10.861361,56.219237
stronger-titles,astro,adaptive,adaptive,True,40,0.8085569389955969,0.86875,0.9104166666666667,0.725,2741.5644680004334,50.52904565599965,34362290,115.600874,159.900513
stronger-titles,enterprise,graphify,search,True,40,0.13626228624863054,0.17371031746031745,0.20423611111111112,0.1,139.68900400141138,138.9253100349997,14940327,143.056819,184.034886
stronger-titles,astro,entity-graph,fusion,True,40,0.6947023065501792,0.8229166666666666,0.7670833333333333,0.65,1079.6799950003333,88.99273029400138,114816438,250.439784,293.797051
stronger-titles,enterprise,adaptive,adaptive,True,40,0.5033603261131847,0.5899801587301587,0.5747222222222221,0.475,1658.9533369988203,68.56802697499734,8016106,108.079599,152.134109
stronger-titles,data-science,graphify,search,True,40,0.5440998456059355,0.5395833333333333,0.625,0.475,354.79598700112547,44.47113625199927,74673183,60.933069,105.526057
stronger-titles,astro,turso,lexical-sql,True,40,0.47813551023378115,0.6666666666666667,0.4916964285714286,0.475,147.22232799977064,21.18228137099868,32612315,25.61114,70.423808
stronger-titles,enterprise,ensemble,quality,True,40,0.5534950398893288,0.5899801587301587,0.6035714285714285,0.475,1497.251338998467,281.40684831399994,19997413,390.74938,432.244764
stronger-titles,data-science,ensemble,quality,True,40,0.9288167295650054,0.9916666666666666,0.9410714285714287,0.975,12324.790922997636,1329.033651802998,917220099,2284.367115,2332.652587
stronger-titles,astro,classical,fusion,True,40,0.8085569389955969,0.86875,0.9104166666666667,0.725,77.05434499803232,50.00124822699945,34361114,65.154931,106.829051
stronger-titles,architecture,adaptive,adaptive,True,40,0.8629002689877016,0.9583333333333334,0.905,0.9,2168.826623001223,154.34454572200048,152558593,243.106197,286.464081
